h2h_score,common_score,transitive_score,total_score,h2h_series,common_series,transitive_series,total_series,info_units,elo_radiant,elo_dire,elo_diff,elo_score,strength,confidence,period_days,decision_mode,confidence_label,radiant_win
0.0,0.0,0.0,0.22778599372133462,0,0,0,0,0,1467.5638877277286,1433.3959886695284,34.16789905820019,0.22778599372133462,0.22778599372133462,0.22778599372133462,30,elo_only,низкая,1
-3.990608628874413,0.8843162728299013,0.08553008607187453,0.5972940694188323,1,2,8,8,2.4,1711.5124309622208,1634.7478334601772,76.76459750204367,0.5117639833469578,0.31927841851168864,0.26666666666666666,30,transitive,низкая,1
0.0,0.8819888110158425,0.08530497655461051,0.7089679357542295,1,2,8,8,2.4,1719.9048541511704,1626.3554102712276,93.54944387994283,0.6236629591996189,0.34905811620112787,0.26666666666666666,30,transitive,низкая,0
0.0,0.0,0.0,0.819554480427032,0,0,0,0,0,1635.8922379649916,1512.9590659009368,122.93317206405482,0.819554480427032,0.819554480427032,0.819554480427032,30,elo_only,высокая,1
0.0,0.0,0.0,0.22456916009803232,0,0,0,0,0,1510.3230493387332,1476.6376753240284,33.68537401470485,0.22456916009803232,0.22456916009803232,0.22456916009803232,30,elo_only,низкая,1
0.0,0.0,0.0,-0.9068834918232036,0,0,0,0,0,1506.4746633059217,1642.5071870794022,-136.03252377348053,-0.9068834918232036,0.9068834918232036,0.9068834918232036,30,elo_only,высокая,1
0.0,0.0,0.0,0.27582284430758136,0,0,0,0,0,1513.4004454108251,1472.027018764688,41.373426646137204,0.27582284430758136,0.27582284430758136,0.27582284430758136,30,elo_only,низкая,1
0.0,0.0,0.0,0.558807432033509,0,0,0,0,0,1625.1210691411463,1541.29995433612,83.82111480502635,0.558807432033509,0.558807432033509,0.558807432033509,30,elo_only,средняя,1
0.0,0.0,0.0,-0.25756453147341746,0,0,0,0,0,1468.2891309223915,1506.923810643404,-38.63467972101262,-0.25756453147341746,0.25756453147341746,0.25756453147341746,30,elo_only,низкая,0
0.0,0.0,0.0,0.24642359021464774,0,0,0,0,0,1511.6267619825608,1474.6632234503636,36.96353853219716,0.24642359021464774,0.24642359021464774,0.24642359021464774,30,elo_only,низкая,1
-3.081843030349456,-1.5,0.234629829445434,-2.2303023123442385,1,5,3,6,6.0,1482.6902634923401,1545.7864009770865,-63.09613748474635,-0.42064091656497565,0.8,0.6666666666666666,30,primary,высокая,0
-3.53274969338604,-1.5,0.23408834521757935,-3.726153224620205,2,5,3,7,7.0,1469.2400528313353,1554.753208084423,-85.51315525308769,-0.5700877016872513,0.8666666666666667,0.7777777777777778,30,primary,высокая,0
0.0,0.0,0.0,1.724148078593133,0,0,0,0,0,1755.8483714708739,1497.226159681904,258.62221178896993,1.724148078593133,1.0,1.0,30,elo_only,высокая,1
-0.9163371413620651,-0.7078805575851976,0.0,-0.7408025471379486,1,10,0,11,11.0,1532.9981429948064,1528.3728633808516,4.625279613954717,0.030835197426364782,0.797547345903453,1.0,30,primary,высокая,1
-1.5390261308173403,0.7065925981949797,0.0,-0.03721470257325183,2,10,0,12,12.0,1526.6401713865428,1534.7308349891152,-8.090663602572477,-0.05393775735048318,0.6099239206862005,1.0,30,primary,средняя,0
0.0,0.0,0.0,0.637416359417175,0,0,0,0,0,1568.5562524005206,1472.9437984879444,95.61245391257626,0.637416359417175,0.637416359417175,0.637416359417175,30,elo_only,средняя,1
0.0,0.0,0.0,-0.7899905279999742,0,0,0,0,0,1461.5007358442344,1579.9993150442306,-118.49857919999613,-0.7899905279999742,0.7899905279999742,0.7899905279999742,30,elo_only,высокая,0
0.0,0.0,0.0,-1.0612173068476296,0,0,0,0,0,1532.810403604014,1691.9929996311585,-159.18259602714443,-1.0612173068476296,1.0,1.0,30,elo_only,высокая,0
0.0,0.0,0.0,-0.6439712941421779,0,0,0,0,0,1536.4400820250257,1633.0357761463524,-96.59569412132669,-0.6439712941421779,0.6439712941421779,0.6439712941421779,30,elo_only,средняя,1
